curry,5,0.000900700000784127,12
curted,6,0.0012248999992152676,6
cusconin,8,0.0023600000004080357,6
customariness,13,0.0016713000004529022,2
cutlash,7,0.0018161999996664235,7
czarina,7,0.003042700000150944,19
dacryocystocele,15,0.0011353000008966774,6
dading,6,0.001457000000300468,11
daggly,6,0.0015229000000545057,12
daily,5,0.0006534000003739493,5
daiva,5,0.0011975999987043906,19
damagingly,10,0.0033822999994299607,9
damon,5,0.0010505999998713378,14
dandifying,10,0.003580500000680331,12
danoranja,9,0.005873800000699703,19
daredevils,10,0.003977100001065992,12
darrein,7,0.0015639000012015458,5
dasyprocta,10,0.0033174000000144588,8
datum,5,0.0010368999992351746,14
davy,4,0.0007148000004235655,16
deaccessions,12,0.002226100001280429,5
deaerated,9,0.0024752999997872394,6
dearies,7,0.001479799999287934,5
debasedness,11,0.003096799999184441,11
debone,6,0.0014310999995359452,10
decadescent,11,0.002212100000178907,5
decanol,7,0.00149030000102357,4
decastyle,9,0.00389290000020992,10
decennary,9,0.003924999999071588,11
decide,6,0.0011539000006450806,8
decivilize,10,0.004390899999634712,16
declivitous,11,0.003537600001436658,10
decompensating,14,0.0016401999982917914,5
decortication,13,0.0019969999993918464,7
decubation,10,0.0034135999994759914,8
dedo,4,0.0004470000003493624,6
deepsome,8,0.002723699999478413,8
defatting,9,0.004189199999018456,11
defenser,8,0.0036129999989498174,13
definably,9,0.004112700000405312,10
deflowerment,12,0.0038736000005883398,14
defrosts,8,0.0037582999993901467,12
deglutitory,11,0.003206299999874318,8
dehydrogenization,17,0.0008378000002267072,6
deindustrialization,19,0.0005344000001059612,5
dekle,5,0.0008207999999285676,10
deletery,8,0.003439099999013706,12
delimitated,11,0.002709300000788062,8
delocalised,11,0.002263200000015786,4
delusters,9,0.002793999999994412,5
demeanor,8,0.002748799999608309,7
demidome,8,0.0027164000002812827,9
demiquaver,10,0.0044887999993079575,15
demobilized,11,0.003931000001102802,14
demonisms,9,0.003143199999612989,7
demotions,9,0.003130099999907543,6
denaturizer,11,0.0038598999999521766,13
denied,6,0.0010865000003832392,7
densely,7,0.002488100000846316,14
dentiled,8,0.0020218999998178333,4
deodate,7,0.0016157999998540618,6
departmentalism,15,0.0010852000013983343,4
dephlogistication,17,0.0007984999992913799,4
depolarizers,12,0.003487600000880775,11
deprecatingly,13,0.00210250000054657,5
dept,4,0.0005456999988382449,9
deration,8,0.002016899999944144,2
derive,6,0.001841999999669497,16
dermatoses,10,0.002546200001233956,5
derogatoriness,14,0.0017051000013452722,7
descenders,10,0.002552800000557909,7
desertism,9,0.003122899999652873,7
desiliconization,16,0.0011166000003868248,9
desmognathae,12,0.0028227999991941033,7
desperadoes,11,0.002372000000832486,6
dessicate,9,0.002525500000047032,4
desulfur,8,0.003678199998830678,12
detectivism,11,0.003532299999278621,12
detested,8,0.002017400000113412,6
detrivorous,11,0.0035236999992775964,11
deutomalar,10,0.0025502000007691095,4
devested,8,0.004128499998842017,17
devitalised,11,0.0035271000015200116,12
devoutlessness,14,0.0017977999996219296,10
dextraural,10,0.00468160000127682,17
dheri,5,0.0008746000003156951,10
diabrosis,9,0.003748200000700308,10
dyads,5,0.0007898999992903555,6
dialectologically,17,0.0008078999999270309,7
diamagnetically,15,0.001198899999508285,6
diapered,8,0.0025509999995847465,7
diarthroses,11,0.002547400001276401,5
diatomist,9,0.003133700000034878,7
dibranchiata,12,0.0030107000002317363,9
dichotomal,10,0.0031393999997817446,7
dicoccous,9,0.00272430000040913,6
dictograph,10,0.003087900000537047,6
diduce,6,0.001173200000266661,7
dietarily,9,0.003948300000047311,10
difficultly,11,0.003362700001162011,11
digestible,10,0.0034302999993087724,10
dignifies,9,0.0041584999999031425,12
diisatogen,10,0.002894499999456457,6
dilatorily,10,0.003252700000302866,9
diluvions,9,0.004363699999885284,12
diminuendo,10,0.002620799999931478,6
dynamites,9,0.003967000000557164,9
dinger,6,0.0014644000002590474,10
dinotheres,10,0.003126900001007016,7
dioptometry,11,0.0031921000008878764,9
diphenylenimide,15,0.0011878999994223705,7
dipleurogenesis,15,0.0011919999997189734,6
diplopodic,10,0.002806800001053489,8
dipsticks,9,0.004572900001221569,14
direx,5,0.0011672999989968957,17
disadjust,9,0.005387200000768644,18
disanimated,11,0.0027472000001580454,7
disassimilative,15,0.0015389999989565695,11
disburden,9,0.003744899999219342,9
dyschiria,9,0.004050099998494261,10
discographical,14,0.0016989000014291378,6
disconcerts,11,0.002285299999130075,3
discorrespondency,17,0.0008075000005192123,6
discrepant,10,0.002814800000123796,4
disdainable,11,0.0030077999999775784,9
disemprison,11,0.0026806999994732905,6
disentrancement,15,0.0010852999985218048,5
dysfunction,11,0.0033225999995920574,9
disgustingness,14,0.0016732000003685243,9
dishonourably,13,0.002237000000604894,6
disinfecter,11,0.0034512000001996057,10
disjoined,9,0.005312999999659951,18
dislodgement,12,0.0028863000006822404,7
dismissed,9,0.0030620999987149844,9
dysorexy,8,0.004481200001464458,17
dispelled,9,0.0028719000001729,7
dysphasia,9,0.0038599999988946365,11
dispondee,9,0.0028602999991562683,6
dispropriate,12,0.002191100000345614,4
disregardance,13,0.0020012000004498987,7
disscussive,11,0.0035735000001295703,13
disserviceably,14,0.0018125999995390885,8
dissociate,10,0.002507200000763987,5
dystaxia,8,0.004484000000957167,17
distingu,8,0.002860000000509899,8
distributable,13,0.002220499998657033,8
disunionism,11,0.002689299999474315,8
dithion,7,0.0018273000005137874,8
divaricating,12,0.0032714000008127186,11
divestment,10,0.0037276999992172932,12
divorcers,9,0.004315199999837205,12
djinni,6,0.002112600001055398,20
dockages,8,0.0038100000001577428,12
documenting,11,0.0028935999998793704,6
dodrantal,9,0.002458999999362277,4
doggiest,8,0.002867600000172388,8
dogwood,7,0.0028976000012335135,18
dolichoglossus,14,0.0017079999997804407,8
dolorous,8,0.0024443000002065673,6
dominates,9,0.0031621999987692107,5
donee,5,0.0008288000008178642,9
doolfu,6,0.001771799999914947,14
dopey,5,0.0007863999999244697,7
dormouse,8,0.002801000000545173,7
dorsosternal,12,0.002298999999766238,4
doting,6,0.0015246000002662186,10
doubtlessly,11,0.003187100001014187,9
douzieme,8,0.004287900001145317,16
downcome,8,0.003932600000553066,14
downsized,9,0.004877900000792579,15
dozer,5,0.0012425000004441245,19
draftproof,10,0.0036646000007749535,12
drail,5,0.0006210999999893829,4
draperies,9,0.0028568999987328425,6
drawnet,7,0.0027094999986729817,15
drecks,6,0.001774700000169105,14
dryadetum,9,0.0038621000003331574,10
drillstock,10,0.004117299999052193,12
drivewell,9,0.004880899999989197,15
droningly,9,0.003956999998990796,10
drossy,6,0.0015509000004385598,12
drugging,8,0.0029496999995899387,9
drupose,7,0.001755799999955343,6
dubonnets,9,0.0036598999995476333,9
dudder,6,0.0010767000003397698,7
dugout,6,0.001450499999918975,11
dulls,5,0.0006976000004215166,7
dumpler,7,0.0019150999996782048,8
dunnages,8,0.002866599999833852,8
duopsonies,10,0.002751199999693199,6
durandarte,10,0.002516500000638189,6
duskily,7,0.0024849999990692595,13
duxes,5,0.0011620000004768372,17
earaches,8,0.00304360000154702,10
earthbred,9,0.0036636000004364178,10
easiness,8,0.001646900000196183,3
ebionite,8,0.0032952999990811804,11
ecchymoses,10,0.003221299999495386,10
echinidea,9,0.003510200000164332,9
eclat,5,0.0009170999983325601,11
ecossaise,9,0.0022451000004366506,4
ectodermal,10,0.002498399999240064,4
ecuador,7,0.0015817999992577825,5
edger,5,0.0010249999995721737,13
edriasteroidea,14,0.0015525999988312833,8
eels,4,0.00038300000051094685,3
effet,5,0.000988399999187095,15
effund,6,0.0016818000003695488,14
egyptianism,11,0.0031792000008863397,8
eguttulate,10,0.0028567999997903826,9
eyelids,7,0.0024849000001267996,14
eightvo,7,0.0025884000006044516,14
ejidos,6,0.002147799999875133,18
elands,6,0.001085100000636885,5
elbowbush,9,0.004675300000599236,14
electrets,9,0.002238899998701527,4
electrodeposit,14,0.0015473999992536847,6
electrolyzed,12,0.003412199999729637,12
electrophoretogram,18,0.0005724000002373941,4
electrothermic,14,0.0014675999991595745,6
elemi,5,0.0010344000002078246,15
eleventhly,10,0.0037435999984154478,13
elites,6,0.0009415000004082685,4
elmwood,7,0.00295179999920947,16
elucid,6,0.001150799998868024,6
emanativ,8,0.0040962999992189,15
embarrel,8,0.0033232999994652346,11
emblematicalness,16,0.0010789000007207505,9
embosture,9,0.0036527000011119526,9
embryonal,9,0.0038480000002891757,9
emcees,6,0.0012215999995532911,9
emforth,7,0.0023734999995213,12
emmetropy,9,0.003925900000467664,11
empathies,9,0.003454599998804042,8
emplaced,8,0.0030339999993884703,7
emptio,6,0.0016185000004043104,12
enaliornis,10,0.001809200000934652,1
enc,3,0.00043650000043271575,9
encephalomata,13,0.0017738999995344784,4
enchondromas,12,0.0025052999990293756,5
encloses,8,0.0022439999993366655,5
encrinoid,9,0.002445300000545103,4
enddamage,9,0.00325660000089556,9
endoblastic,11,0.00299049999921408,6
endogenae,9,0.003288300000349409,9
endopterygota,13,0.00211219999982859,7
endothelial,11,0.002582799999800045,5
eneclann,8,0.002172900000005029,6
enfief,6,0.001678399999946123,15
engarble,8,0.003218699999706587,10
englory,7,0.0024778999995760387,13
enhaloed,8,0.0030886000004102243,9
enjoinder,9,0.00547789999836823,18
enmass,6,0.0013015999993513105,8
enophthalmos,12,0.0026329000011173775,5
enringed,8,0.002981999999974505,9
enshielded,10,0.003099199999269331,9
enstatitite,11,0.0015483000006497605,2
entepicondylar,14,0.001549900000100024,4
enteropexy,10,0.004719000000477536,17
enthronised,11,0.0025169000000460073,5
entombment,10,0.0033755000004020985,12
entozoans,9,0.004936699999234406,16
entryway,8,0.004026499998872168,14
enviableness,12,0.003268299999035662,12
enzymology,10,0.004338799999459297,15
epanaphora,10,0.003040800000235322,9
ephebeum,8,0.003233500001442735,11
epibolism,9,0.003802200000791345,9
epicoracoid,11,0.0023624000004929258,5
epidotiferous,13,0.0024425999999948544,10
epikia,6,0.0017625999989832053,15
epinard,7,0.0016969999996945262,6
epiplastron,11,0.0023538999994343612,3
episode,7,0.001692299998467206,7
epitaphic,9,0.0035260999993624864,9
epitomiser,10,0.002702200001294841,6
eposes,6,0.0016030000006139744,14
eques,5,0.001293499999519554,21
equinity,8,0.004639799999495153,18
equitist,8,0.004717399999208283,19
erbium,6,0.0013873000007151859,9
ergogram,8,0.0028650000003835885,9
eriocaulon,10,0.002334500000870321,3
erythrolysin,12,0.002642700001160847,6
erosion,7,0.0010352000008424511,1
ersatzes,8,0.0042934000011882745,17
escallop,8,0.0025998999990406446,6
esclavage,9,0.004274900000382331,13
esmeraldan,10,0.0025015000010171207,5
esperantism,11,0.002695000001040171,6
essene,6,0.0007748999996692874,4
esterase,8,0.0015053999995870981,2
estrade,7,0.0014893999996274943,5
etc,3,0.00043869999899470713,9
etherean,8,0.0031113999993976904,10
ethyne,6,0.0015428999995492632,12
ethnological,12,0.0028009999987261835,7
etnas,5,0.000782499999331776,8
euchorda,8,0.003043999999135849,8
euergetes,9,0.003240699999878416,9
eulogized,9,0.004883400000835536,15
euphemised,10,0.003038199998627533,8
eupnoeic,8,0.0025188999989040894,6
eurytopicity,12,0.002630999999382766,7
eutrophy,8,0.0033904000010807067,10
evangelistically,16,0.0009800000007089693,6
evensongs,9,0.004331999998612446,14
evestar,7,0.002605900001071859,15
evolutes,8,0.004096300001037889,15
exaggeratedness,15,0.0014133000004221685,12
exarteritis,11,0.003994400000010501,16
exceptionally,13,0.0027289999998174608,11
exciters,8,0.004469299999982468,17
excorticate,11,0.004007899999123765,15
excusative,10,0.00466950000009092,16
exemplars,9,0.005181099999390426,16
exhalents,9,0.0056084999996528495,16
exigible,8,0.004742700000861078,18
exocytosis,10,0.004893600000286824,17
exophasia,9,0.0054335999993782025,16
exoterically,12,0.0039765999990777345,13
expectedly,10,0.004889100000582403,17
experienced,11,0.00416870000117342,15
explainingly,12,0.0037582999993901467,14
explosionist,12,0.0037408999996841885,14
expressionful,13,0.0026569000001472887,11
exsanguinous,12,0.0037794999989273492,14
extend,6,0.002153100000214181,20
externalizing,13,0.0026507000002311543,12
extortioner,11,0.004032700000607292,16
extrafoliaceous,15,0.0014259999989008065,9
extraquiz,9,0.005584399999861489,17
extremal,8,0.004612999999153544,17
exulcerate,10,0.004675100000895327,17
fabrics,7,0.002379399998972076,12
faciobrachial,13,0.002437600000121165,11
facultatively,13,0.00243159999990894,10
fagopyrism,10,0.003711299999849871,9
fairgoing,9,0.004113500001039938,12
falcate,7,0.002383999999437947,13
fallowed,8,0.003979399998570443,14
familiarizes,12,0.0035070000012638047,12
fanfoot,7,0.0023787000009178882,14
fanteeg,7,0.0023707000000285916,13
fardel,6,0.0016851999989739852,13
faro,4,0.0007838000001356704,19
fascinations,12,0.0031232000001182314,11
fastigiums,10,0.0036008000006404473,11
fatigue,7,0.002503799998521572,12
faultiest,9,0.004157800000029965,11
favorite,8,0.004144199998336262,14
fearnought,10,0.0036259999997128034,9
featureless,11,0.0034190000005764887,11
federalized,11,0.0038552999994863058,14
feezed,6,0.0019922000010410557,19
fellahs,7,0.0023823000010452233,13
felter,6,0.001674799999818788,14
fenceplay,9,0.004138699998293305,11
ferae,5,0.0009881000005407259,14
fernandinite,12,0.003184299999702489,11
ferriprussic,12,0.003128100001049461,11
fertilization,13,0.0025545999997120816,11
festooning,10,0.003600600000936538,11
fettlings,9,0.004130499999519088,11
fewter,6,0.0019487000008666655,17
fibrils,7,0.0023879999989731004,13
fibrosarcoma,12,0.003114799999821116,10
fid,3,0.000524899998708861,14
fiducinales,11,0.003359199999977136,9
fifty,5,0.0009927000010065967,14
fikie,5,0.0009881999994831858,14
filibeg,7,0.002362000001085107,13
fillings,8,0.003681700000015553,13
fimbles,7,0.0023932000003696885,12
finely,6,0.0016906000000744825,13
fining,6,0.0016739999991841614,15
firebed,7,0.002360899999985122,13
firesides,9,0.004133399999773246,13
fiscals,7,0.0023844999996072147,13
fishwives,9,0.004832700000406476,15
fistulization,13,0.0025587000000086846,11
fixers,6,0.002147399998648325,19
flagellants,11,0.003362800000104471,11
flays,5,0.0009910000007948838,13
flancard,8,0.0036946999989595497,12
flashboard,10,0.003635200000644545,10
flatter,7,0.002394700000877492,13
flavonol,8,0.004139399999985471,16
flebotomy,9,0.004140700000789366,11
flemish,7,0.0024628999999549706,12
flexor,6,0.0022872000008646864,19
flyleaves,9,0.004356400000688154,13
flirtatiously,13,0.002480200000718469,10
floatiness,10,0.0036356000000523636,10
floodlight,10,0.0036741999992955243,11
floreted,8,0.003617800000938587,12
flotage,7,0.0023695999989286065,12
flowingness,11,0.004176599999482278,15
fluidize,8,0.004317399998399196,16
fluorated,9,0.004214999999021529,10
flurry,6,0.0017035000000760192,14
fluxer,6,0.002156799999283976,19
foe,3,0.0004551999991235789,10
foyer,5,0.0009857000004558358,13
folios,6,0.0017086999996536179,14
fomento,7,0.002376200000071549,13
foolheaded,10,0.0035959999986516777,12
footmanhood,11,0.0035217000004195143,11
foray,5,0.001003100000161794,13
forcefully,10,0.003597200000513112,11
forebless,9,0.004133700000238605,12
foredesk,8,0.0037802000006195158,13
forehill,8,0.0036818999997194624,12
forenamed,9,0.004145500000959146,11
forerunner,10,0.003617899999881047,13
forespoke,9,0.004583200001434307,14
foretooth,9,0.004138999998758663,13
forgedly,8,0.0036118999996688217,11
forkmen,7,0.002373799999986659,12
formedon,8,0.003601499998694635,12
formulas,8,0.0036162000014883233,11
forstall,8,0.003706199999214732,12
fortressing,11,0.0035335000011400552,10
fossiliferous,13,0.002594699999463046,12
foulnesses,10,0.0036990999997215113,12
foursomes,9,0.004261699999915436,12
foxtails,8,0.004460500000277534,16
fragilities,11,0.0033194000006915303,10
frances,7,0.002375100000790553,12
franseria,9,0.004070799999681185,12
frawn,5,0.0011229000010644086,16
freeholding,11,0.003379200001290883,9
freightment,11,0.0033307000012428034,10
freshener,9,0.004058700000314275,13
fricando,8,0.0035901999999623513,11
frightment,10,0.003583900001103757,10
frisian,7,0.002383900000495487,13
frizziness,10,0.0043167000003450084,16
fronded,7,0.002368199999182252,13
frostbird,9,0.004096800001207157,11
frowstily,9,0.004695800000263262,13
fruity,6,0.0016954000002442626,13
fuage,5,0.000991399998383713,13
fugate,6,0.0016790999998193001,13
fulgurate,9,0.004054799999721581,11
fulwa,5,0.0011167000011482742,16
fun,3,0.000454699998954311,10
funerealness,12,0.0030769999993935926,11
funnies,7,0.0024396999997406965,13
furile,6,0.001693899999736459,13
furrowless,10,0.004074100001162151,14
fusional,8,0.00360019999970973,11
futurama,8,0.0035706999988178723,13
gabi,4,0.0005920000003243331,11
gadzooks,8,0.004321799999161158,16
gainage,7,0.0020374000014271587,11
galactopathy,12,0.0027989999998681014,8
galeidae,8,0.0028652999990299577,9
gallature,9,0.0032451999995828373,8
gallinules,10,0.0028900999986944953,7
gals,4,0.0006085999993956648,11
gambe,5,0.0010777999996207654,15
gametocyst,10,0.003186600000844919,8
gananciales,11,0.0028435999993234873,8
gangplows,9,0.004663899999286514,14
gap,3,0.00040470000021741726,7
gardening,9,0.0032393000001320615,8
garneter,8,0.00294450000001234,9
garter,6,0.0014651000001322245,11
gasolinic,9,0.003243099999963306,7
gastriloquous,13,0.0028774999991583172,14
gastrologists,13,0.0018751000006886898,7
gasworker,9,0.004718100000900449,14
gauffred,8,0.00360269999873708,12
gaveller,8,0.004133799999181065,16
gazoz,5,0.0012522999986686045,20
geet,4,0.0005879000000277301,12
gelatinized,11,0.0038153999994392507,13
gemination,10,0.002945199999885517,7
gendarmes,9,0.003262600001107785,7
generosity,10,0.0032656999992468627,8
genital,7,0.0020523000002867775,9
gentilitious,12,0.002806300000884221,8
geochronology,13,0.002098400000249967,8
geologise,9,0.0032982999982777983,9
geoplagiotropism,16,0.0009924000005412381,6
geraniales,10,0.003093000001172186,7
germanness,10,0.0028607000003830763,8
gerrymander,11,0.003303800000139745,10
gestured,8,0.0028904000009788433,8
ghazism,7,0.003062100000533974,18
gyal,4,0.0006420000008802162,13
gibson,6,0.0014532999994116835,10
gigartinaceous,14,0.0016276000005746027,6
gileno,6,0.0014651000001322245,10
gimmer,6,0.0014453000003413763,11
gymnure,7,0.0025604999991628574,13
gynecratic,10,0.0032013000000006286,8
ginneries,9,0.0032422999993286794,9
gypsying,8,0.0034154999993916135,12
girgasite,9,0.003243799999836483,8
gyrostatically,14,0.0016316999990522163,7
givingness,10,0.003768300000956515,14
gladiolar,9,0.003276999999798136,8
glandered,9,0.0032615000000078,8
glauberite,10,0.003413200000068173,9
gledy,5,0.0009544000004098052,12
glycerogel,10,0.003344100001413608,10
gliddery,8,0.0034720000003289897,11
glissade,8,0.0028875999996671453,8
globularly,10,0.003387500000826549,10
gloriation,10,0.0028490000004239846,7
glossology,10,0.0033297999998467276,12
glozer,6,0.002121500001521781,17
glumes,6,0.0014661000004707603,10
gnaphalioid,11,0.0028550999995786697,7
gnocchi,7,0.002036900001257891,10
goatherds,9,0.0034587000009196345,7
goddamming,10,0.0028543999997054925,8
goetic,6,0.001577299999553361,10
goldenlocks,11,0.0036903000000165775,12
goloch,6,0.0014609999998356216,11
goneoclinic,11,0.0028277000001253327,9
gonochorism,11,0.002840200000719051,7
goodnight,9,0.0034462999992683763,9
gooses,6,0.0015038000001368346,12
gorgoniacean,12,0.002798899999106652,9
gospodar,8,0.002883299999666633,8
goulan,6,0.0014563000004272908,10
gowd,4,0.0007377000001724809,17
grackle,7,0.0022535000007337658,11
grafts,6,0.0016758999990997836,13
gramercy,8,0.0034094000002369285,11
granddam,8,0.0029769000011583557,9
grangeriser,11,0.0028512999997474253,9
granulitic,10,0.0028452999995352,6
graphometric,12,0.0028043999991496094,6
grassplot,9,0.0032458000005135546,7
graveyard,9,0.004352199999630102,13
grazie,6,0.00200330000006943,17
greekling,9,0.0044565999996848404,14
greenwich,9,0.0046685999986948445,14
grelot,6,0.0014787000000069384,10
grieved,7,0.0026734999992186204,15
grimmer,7,0.002038399999946705,11
grippit,7,0.002083400000628899,11
groan,5,0.0009592000005795853,12
grooving,8,0.004126999998334213,16
groundflower,12,0.0038415999988501426,14
grovet,6,0.001839000000472879,15
grues,5,0.0009509000010439195,12
gruntle,7,0.002087200000460143,9
guanare,7,0.0020422999987204093,10
guardsmen,9,0.0033075999999709893,6
guerdonable,11,0.0030131000003166264,7
guichet,7,0.0020439999989321223,9
guiltlessness,13,0.0018825999995897291,7
gully,5,0.0009499000007053837,13
gumshoeing,10,0.0031477000011364,7
gunpaper,8,0.0030520000000251457,8
gurniad,7,0.002181600000767503,9
gutte,5,0.0010183999984292313,13
gwiniad,7,0.00287199999911536,16
habitude,8,0.0033791999994718935,9
hacktree,8,0.003947600000174134,13
haematitic,10,0.003065700000661309,9
haemosporid,11,0.002713699999731034,5
haggis,6,0.0014621999998780666,11
hayfield,8,0.003607800001191208,11
hayrick,7,0.0024895999995351303,13
hakea,5,0.0008598999993409961,11
halfman,7,0.0024491999993188074,13
hallelujah,10,0.0048748999997769715,20
halogenate,10,0.0030853999996907078,8
hamamelidanthemum,17,0.0007398000016110018,5
hammeringly,11,0.0032125999987329124,8
handbound,9,0.0037462000000232365,10
handlebars,10,0.0034476000000722706,9
handworker,10,0.004123099999560509,13
hansardization,14,0.0019582000004447764,11
happens,7,0.0018113000005541835,8
harbours,8,0.0032386000002588844,10
hardway,7,0.0027857000004587462,16
harmaline,9,0.003516700000545825,8
harpy,5,0.0008727999993425328,10
hartals,7,0.0018048000001726905,8
hassels,7,0.0018014999986917246,9
hatchman,8,0.0030667999999423046,10
haulers,7,0.001806800000849762,7
haveral,7,0.002676299998711329,15
hawthorned,10,0.00412529999994149,13
headgate,8,0.003086299999267794,10
headships,9,0.0035054999989370117,9
hearse,6,0.001299999999901047,9
heartthrobs,11,0.003026099999260623,9
heavenwardness,14,0.0022038000006432412,14
hecatontarchy,13,0.002114499999152031,8
hedgehopped,11,0.0028693999993265606,10
hefter,6,0.0016905000011320226,14
heirship,8,0.0031478000000788597,10
heliconia,9,0.0035188999991078163,8
heliotype,9,0.003963400000429829,10
hellholes,9,0.003509999998641433,11
helpingly,9,0.003952000000936096,10
hematic,7,0.0019265999999333872,8
hematose,8,0.0030697999991389224,9
hemicardiac,11,0.0027573000006668735,7
hemimorphy,10,0.0032543999986955896,9
hemitypic,9,0.003917699999874458,10
hemoleucocyte,13,0.0021214000007603317,8
hemps,5,0.001041100000293227,14
henrietta,9,0.00348640000083833,9
hepatoperitonitis,17,0.0006033999998180661,1
heptarchical,12,0.0025870999998005573,6
herbariums,10,0.00346719999834022,9
hereditability,14,0.0018242999994981801,8
heritabilities,14,0.001708600000711158,9
herniates,9,0.0034868000002461486,8
herpetophobia,13,0.0022172999997565057,9
hessians,8,0.0030791000008321134,10
heterochrosis,13,0.0017776999993657228,6
heteroinfection,15,0.0012993000000278698,10
heterophytic,12,0.0026723000009951647,7
heterotrichous,14,0.0013018999998166692,4
hexactinian,11,0.0040092999988701195,15
hexapartite,11,0.00405750000027183,15
hexosediphosphoric,18,0.0006905000009282958,10
hibachis,8,0.003246000000217464,11
hid,3,0.0005265999989205739,14
hydragogue,10,0.0032215999999607448,8
hydroatmospheric,16,0.001026399999318528,5
hydrocotyle,11,0.003181199999744422,9
hydrokineter,12,0.00359770000068238,12
hydronitroprussic,17,0.0007631999997101957,4
hydropsy,8,0.0034866000005422393,11
hydrothorax,11,0.004037400000015623,15
hierarchise,11,0.0025341000000480562,7
hygeistic,9,0.0039003000001684995,10
highway,7,0.0027072000011685304,16
hilarities,10,0.0031263000000762986,8
hylomorphism,12,0.0026533000000199536,7
hymnaria,8,0.003419900000153575,11
hingeways,9,0.004726300001493655,13
hypautomorphic,14,0.0014649999993707752,4
hyperbolic,10,0.0034580999999889173,8
hypercreaturely,15,0.0011395000001357403,6
hyperethically,14,0.0013801999994029757,4
hyperintellectual,17,0.0007631999997101957,4
hypernaturally,14,0.0013746000004175585,4
hyperphosphatemia,17,0.0007647999991604593,5
hypersomnia,11,0.0031869000013102777,7
hypervenosity,13,0.002325899999050307,8
hypnoidal,9,0.00394859999869368,9
hypocephalus,12,0.002660100000866805,6
hypodermous,11,0.003189600000041537,8
hypolimnia,10,0.0032199999986914918,8
hypopygial,10,0.003236500000639353,9
hyposternal,11,0.0031815000002097804,7
hypotympanic,12,0.002727200000663288,6
hippocoprosterol,16,0.001028799999403418,8
hypsidolichocephaly,19,0.0005017999992560362,4
hirer,5,0.0008628000014141435,11
hyssopus,8,0.0034237999989272794,12
histochemical,13,0.0017756999986886512,4
historionomer,13,0.0018215999989479315,5
hld,3,0.0005447000003186986,15
hobbledehoys,12,0.002955699999802164,10
hoe,3,0.0004805999997188337,11
hohenstaufen,12,0.003178400000251713,10
holdover,8,0.004174499999862746,15
holloing,8,0.0030762999995204154,10
holoku,6,0.001774700000169105,15
holster,7,0.0018173999997088686,7
homeochromatism,15,0.001027500000418513,4
homichlophobia,14,0.0017663999988144496,9
homodromy,9,0.003963499999372289,12
homography,10,0.0032378000014432473,9
homophonous,11,0.002693899999940186,8
honans,6,0.0013072000001557171,9
honkeys,7,0.0024892999990697717,13
hooey,5,0.0008598000003985362,11
hoopless,8,0.0030740000001969747,10
hoplonemertini,14,0.0015376999999716645,5
hormism,7,0.0019367000004422152,9
horography,10,0.0032584000000497326,10
horsefair,9,0.004114800000024843,11
hortatively,11,0.003512199999022414,10
hostelry,8,0.003487600000880775,10
hotshots,8,0.0030663999987154966,12
housefast,9,0.004105399999389192,11
houting,7,0.002044200000455021,9
huamuchil,9,0.0034850000010919757,9
huerta,6,0.001306099999055732,8
hulled,6,0.0013780999997834442,9
humbling,8,0.0032601000002614455,9
humit,5,0.0010417000012239441,14
hunchbacked,11,0.0036878999999316875,12
hurden,6,0.0013046999993093777,8
husbanded,9,0.0037032000000181142,9
hutlike,7,0.0023094999996828847,11
yaffing,7,0.002631699999255943,14
iambical,8,0.003255699999499484,11
yapping,7,0.0024890999993658625,14
yashmaks,8,0.00377689999913855,14
yazoo,5,0.0012462000013329089,20
icespar,7,0.0017012999996950384,6
ichthyophagist,14,0.0016441999996459344,7
iconolatry,10,0.003296099999715807,8
idealises,9,0.002591000000393251,5
ideologise,10,0.0028911999997944804,8
idiomorphically,15,0.0011371999989933101,5
idoist,6,0.0010796999995363876,6
yearbooks,9,0.004511099999945145,13
yellowfin,9,0.004781700001331046,14
yerked,6,0.0017871999989438336,15
igitur,6,0.0014551000003848458,11
iguanodontoid,13,0.0019898999998986255,8
ilea,4,0.00040409999928670004,3
illation,8,0.001833000000260654,3
illish,6,0.0012969999988854397,10
illusionistic,13,0.0014596000000892673,3
imaginist,9,0.003290200000265031,8
imboldened,10,0.003435200000240002,10
imitableness,12,0.0029787000003125286,9
immediatism,11,0.002700699998968048,8
immittance,10,0.002186499999879743,4
immoveable,10,0.0037706000002799556,12
impacters,9,0.003185400000802474,5
impartibilibly,14,0.0017214999988937052,9
impedibility,12,0.002977699999973993,9
imperfectible,13,0.0024557999986427603,10
impersonation,13,0.0016606999997748062,3
impinges,8,0.0029080000003887108,8
imploding,9,0.003283099998952821,7
imposal,7,0.001978399999643443,8
imprecise,9,0.003097499999057618,7
imprimery,9,0.0039046000001690118,12
improvised,10,0.0037967999996908475,11
imsonic,7,0.0019190000002708985,9
inagglutinable,14,0.0017772999999579042,9
inaquate,8,0.0047451999998884276,18
inbreathe,9,0.0037300000003597233,9
incarnalising,13,0.0018853999990824377,7
incgrporate,11,0.0028655999994953163,6
incite,6,0.0011635000009846408,7
incognite,9,0.003355099999680533,8
incompetence,12,0.0023649999984627357,6
inconfusedly,12,0.003112100001089857,8
incontinent,11,0.0018849000007321592,4
incorruptible,13,0.0022184999997989507,7
incrusting,10,0.0028875999996671453,7
incursionist,12,0.0019073999992542667,3
